Text30,Text40,Text8,Text37,Text49,Text38,Text33,Text31,Text13,Text24,Text43,Text35,Text34,Text36
04:00 - 04:59 pm,27,,0.00,0.00,,0.00,19,0.00,,0.00,70,0,0.00
05:00 - 05:59 pm,18,,104.95,5.83,,104.95,11,0.00,,0.00,61,0,0.00
06:00 - 06:59 pm,10,,2.69,0.27,,0.00,4,0.00,,0.00,40,1,2.69
07:00 - 07:59 pm,20,,10.99,0.55,,10.99,6,0.00,,0.00,30,0,0.00
08:00 - 08:59 pm,5,,0.00,0.00,,0.00,5,0.00,,0.00,100,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02/25/2026,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"2,672.45",0.00,,"2,672.45",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,2,,0.00,0.00,,0.00,3,0.00,,0.00,150,0,0.00
10:00 - 10:59 am,5,,0.00,0.00,,0.00,3,0.00,,0.00,60,0,0.00
11:00 - 11:59 am,9,,10.99,1.22,,10.99,4,0.00,,0.00,44,0,0.00
12:00 - 12:59 pm,12,,33.99,2.83,,23.99,7,10.00,,0.83,58,0,0.00
01:00 - 01:59 pm,22,,72.96,3.32,,52.96,13,20.00,,0.91,59,0,0.00
02:00 - 02:59 pm,21,,63.97,3.05,,53.97,10,10.00,,0.48,48,0,0.00
03:00 - 03:59 pm,38,,50.98,1.34,,40.98,19,10.00,,0.26,50,0,0.00
04:00 - 04:59 pm,49,,155.41,3.17,,152.92,37,0.00,,0.00,76,1,2.49
05:00 - 05:59 pm,26,,21.98,0.85,,21.98,15,0.00,,0.00,58,0,0.00
06:00 - 06:59 pm,35,,0.00,0.00,,0.00,25,0.00,,0.00,71,0,0.00
07:00 - 07:59 pm,20,,39.97,2.00,,39.97,10,0.00,,0.00,50,0,0.00
08:00 - 08:59 pm,7,,0.00,0.00,,0.00,4,0.00,,0.00,57,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02/26/2026,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"2,692.19",0.00,,"2,692.19",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,3,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,34,,64.97,1.91,,64.97,22,0.00,,0.00,65,0,0.00
10:00 - 10:59 am,42,,28.98,0.69,,28.98,31,0.00,,0.00,74,0,0.00
11:00 - 11:59 am,56,,110.95,1.98,,100.95,30,10.00,,0.18,54,0,0.00
12:00 - 12:59 pm,61,,169.91,2.79,,159.91,37,10.00,,0.16,61,0,0.00
01:00 - 01:59 pm,49,,80.96,1.65,,70.96,21,10.00,,0.20,43,0,0.00
02:00 - 02:59 pm,38,,131.65,3.46,,88.96,14,40.00,,1.05,37,1,2.69
03:00 - 03:59 pm,52,,45.97,0.88,,34.98,34,10.00,,0.19,65,1,0.99
04:00 - 04:59 pm,46,,161.93,3.52,,161.93,26,0.00,,0.00,57,0,0.00
05:00 - 05:59 pm,52,,74.95,1.44,,74.95,36,0.00,,0.00,69,0,0.00
06:00 - 06:59 pm,41,,41.98,1.02,,41.98,22,0.00,,0.00,54,0,0.00
07:00 - 07:59 pm,20,,0.00,0.00,,0.00,16,0.00,,0.00,80,0,0.00
08:00 - 08:59 pm,5,,0.00,0.00,,0.00,9,0.00,,0.00,180,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02/27/2026,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"2,626.14",0.00,,"2,626.14",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,2.69,0.00,,0.00,0,0.00,,0.00,0,1,2.69
08:00 - 08:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,31,,50.96,1.64,,50.96,19,0.00,,0.00,61,0,0.00
10:00 - 10:59 am,42,,39.97,0.95,,39.97,18,0.00,,0.00,43,0,0.00
11:00 - 11:59 am,39,,42.68,1.09,,29.99,23,10.00,,0.26,59,1,2.69
12:00 - 12:59 pm,49,,116.94,2.39,,86.94,24,30.00,,0.61,49,0,0.00
01:00 - 01:59 pm,54,,132.92,2.46,,132.92,27,0.00,,0.00,50,0,0.00
02:00 - 02:59 pm,43,,88.95,2.07,,88.95,18,0.00,,0.00,42,0,0.00
03:00 - 03:59 pm,38,,81.95,2.16,,81.95,19,0.00,,0.00,50,0,0.00
04:00 - 04:59 pm,56,,115.93,2.07,,115.93,41,0.00,,0.00,73,0,0.00
05:00 - 05:59 pm,49,,95.96,1.96,,95.96,22,0.00,,0.00,45,0,0.00
06:00 - 06:59 pm,34,,20.48,0.60,,17.99,11,0.00,,0.00,32,1,2.49
07:00 - 07:59 pm,16,,28.98,1.81,,28.98,15,0.00,,0.00,94,0,0.00
08:00 - 08:59 pm,6,,0.00,0.00,,0.00,6,0.00,,0.00,100,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02/28/2026,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"10,760.64",0.00,,"10,760.64",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,1,,2.69,2.69,,0.00,0,0.00,,0.00,0,1,2.69
09:00 - 09:59 am,22,,0.00,0.00,,0.00,12,0.00,,0.00,55,0,0.00
10:00 - 10:59 am,26,,44.98,1.73,,34.98,13,10.00,,0.38,50,0,0.00
11:00 - 11:59 am,40,,84.95,2.12,,74.95,23,10.00,,0.25,58,0,0.00
12:00 - 12:59 pm,41,,67.98,1.66,,47.98,25,20.00,,0.49,61,0,0.00
01:00 - 01:59 pm,42,,337.86,8.04,,267.86,19,70.00,,1.67,45,0,0.00
02:00 - 02:59 pm,42,,74.66,1.78,,71.97,20,0.00,,0.00,48,1,2.69
03:00 - 03:59 pm,40,,172.30,4.31,,109.93,27,50.00,,1.25,68,3,12.37
04:00 - 04:59 pm,42,,119.94,2.86,,99.94,19,20.00,,0.48,45,0,0.00
05:00 - 05:59 pm,36,,63.97,1.78,,53.97,28,10.00,,0.28,78,0,0.00
06:00 - 06:59 pm,17,,10.99,0.65,,10.99,6,0.00,,0.00,35,0,0.00
07:00 - 07:59 pm,10,,17.99,1.80,,17.99,7,0.00,,0.00,70,0,0.00
08:00 - 08:59 pm,2,,17.99,9.00,,17.99,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
