Text30,Text40,Text8,Text37,Text49,Text38,Text33,Text31,Text13,Text24,Text43,Text35,Text34,Text36
04:00 - 04:59 pm,34,,102.95,3.03,,45.96,26,56.99,,1.68,76,0,0.00
05:00 - 05:59 pm,43,,147.93,3.44,,147.93,24,0.00,,0.00,56,0,0.00
06:00 - 06:59 pm,25,,39.97,1.60,,39.97,7,0.00,,0.00,28,0,0.00
07:00 - 07:59 pm,10,,40.98,4.10,,40.98,7,0.00,,0.00,70,0,0.00
08:00 - 08:59 pm,1,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01/25/2026,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"2,784.43",0.00,,"2,784.43",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
12:00 - 12:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
06:00 - 06:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01/26/2026,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"2,791.46",0.00,,"2,791.46",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,10,,4.78,0.48,,0.00,4,0.00,,0.00,40,2,4.78
10:00 - 10:59 am,17,,29.99,1.76,,29.99,10,0.00,,0.00,59,0,0.00
11:00 - 11:59 am,26,,0.00,0.00,,0.00,19,0.00,,0.00,73,0,0.00
12:00 - 12:59 pm,41,,86.95,2.12,,86.95,12,0.00,,0.00,29,0,0.00
01:00 - 01:59 pm,36,,89.94,2.50,,57.96,19,20.00,,0.56,53,2,11.98
02:00 - 02:59 pm,32,,102.94,3.22,,92.94,27,10.00,,0.31,84,0,0.00
03:00 - 03:59 pm,38,,118.94,3.13,,98.94,19,20.00,,0.53,50,0,0.00
04:00 - 04:59 pm,35,,60.96,1.74,,50.96,14,10.00,,0.29,40,0,0.00
05:00 - 05:59 pm,48,,131.64,2.74,,118.95,34,10.00,,0.21,71,1,2.69
06:00 - 06:59 pm,20,,38.98,1.95,,28.98,14,10.00,,0.50,70,0,0.00
07:00 - 07:59 pm,7,,0.00,0.00,,0.00,1,0.00,,0.00,14,0,0.00
08:00 - 08:59 pm,2,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01/27/2026,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"2,630.16",0.00,,"2,630.16",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,14,,0.00,0.00,,0.00,13,0.00,,0.00,93,0,0.00
10:00 - 10:59 am,21,,0.00,0.00,,0.00,15,0.00,,0.00,71,0,0.00
11:00 - 11:59 am,26,,79.65,3.06,,76.96,14,0.00,,0.00,54,1,2.69
12:00 - 12:59 pm,30,,28.98,0.97,,28.98,22,0.00,,0.00,73,0,0.00
01:00 - 01:59 pm,35,,153.92,4.40,,116.93,14,10.00,,0.29,40,5,26.99
02:00 - 02:59 pm,34,,70.14,2.06,,64.96,18,0.00,,0.00,53,2,5.18
03:00 - 03:59 pm,41,,130.93,3.19,,130.93,20,0.00,,0.00,49,0,0.00
04:00 - 04:59 pm,29,,115.95,4.00,,95.95,23,20.00,,0.69,79,0,0.00
05:00 - 05:59 pm,36,,178.91,4.97,,158.91,18,20.00,,0.56,50,0,0.00
06:00 - 06:59 pm,29,,43.67,1.51,,40.98,15,0.00,,0.00,52,1,2.69
07:00 - 07:59 pm,9,,0.00,0.00,,0.00,3,0.00,,0.00,33,0,0.00
08:00 - 08:59 pm,5,,0.00,0.00,,0.00,5,0.00,,0.00,100,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01/28/2026,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"3,465.62",0.00,,"3,465.62",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,5,,0.00,0.00,,0.00,2,0.00,,0.00,40,0,0.00
10:00 - 10:59 am,15,,0.00,0.00,,0.00,10,0.00,,0.00,67,0,0.00
11:00 - 11:59 am,12,,17.99,1.50,,17.99,7,0.00,,0.00,58,0,0.00
12:00 - 12:59 pm,17,,41.98,2.47,,41.98,6,0.00,,0.00,35,0,0.00
01:00 - 01:59 pm,25,,62.97,2.52,,52.97,20,10.00,,0.40,80,0,0.00
02:00 - 02:59 pm,6,,36.49,6.08,,34.00,4,0.00,,0.00,67,1,2.49
03:00 - 03:59 pm,10,,68.98,6.90,,68.98,6,0.00,,0.00,60,0,0.00
04:00 - 04:59 pm,24,,47.98,2.00,,47.98,11,0.00,,0.00,46,0,0.00
05:00 - 05:59 pm,32,,27.99,0.87,,27.99,14,0.00,,0.00,44,0,0.00
06:00 - 06:59 pm,17,,28.98,1.70,,28.98,14,0.00,,0.00,82,0,0.00
07:00 - 07:59 pm,14,,21.98,1.57,,21.98,3,0.00,,0.00,21,0,0.00
08:00 - 08:59 pm,2,,36.99,18.50,,36.99,2,0.00,,0.00,100,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01/29/2026,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"2,980.91",0.00,,"2,980.91",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,8,,13.68,1.71,,10.99,2,0.00,,0.00,25,1,2.69
10:00 - 10:59 am,11,,50.98,4.63,,40.98,8,10.00,,0.91,73,0,0.00
11:00 - 11:59 am,21,,52.97,2.52,,52.97,14,0.00,,0.00,67,0,0.00
12:00 - 12:59 pm,28,,38.67,1.38,,35.98,11,0.00,,0.00,39,1,2.69
01:00 - 01:59 pm,27,,41.98,1.55,,41.98,14,0.00,,0.00,52,0,0.00
02:00 - 02:59 pm,33,,130.94,3.97,,130.94,10,0.00,,0.00,30,0,0.00
03:00 - 03:59 pm,37,,140.94,3.81,,130.94,12,10.00,,0.27,32,0,0.00
04:00 - 04:59 pm,33,,131.91,4.00,,111.91,19,20.00,,0.61,58,0,0.00
05:00 - 05:59 pm,25,,41.67,1.67,,28.98,12,10.00,,0.40,48,1,2.69
06:00 - 06:59 pm,26,,28.98,1.11,,28.98,22,0.00,,0.00,85,0,0.00
07:00 - 07:59 pm,14,,34.98,2.50,,34.98,8,0.00,,0.00,57,0,0.00
08:00 - 08:59 pm,6,,10.99,1.83,,10.99,5,0.00,,0.00,83,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01/30/2026,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"2,816.47",0.00,,"2,816.47",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,1,,2.69,2.69,,0.00,0,0.00,,0.00,0,1,2.69
09:00 - 09:59 am,11,,13.48,1.23,,10.99,4,0.00,,0.00,36,1,2.49
10:00 - 10:59 am,22,,70.96,3.23,,70.96,14,0.00,,0.00,64,0,0.00
11:00 - 11:59 am,24,,130.64,5.44,,107.95,19,20.00,,0.83,79,1,2.69
12:00 - 12:59 pm,32,,100.95,3.15,,80.95,16,20.00,,0.63,50,0,0.00
01:00 - 01:59 pm,44,,64.96,1.48,,51.97,26,10.00,,0.23,59,1,2.99
02:00 - 02:59 pm,34,,87.95,2.59,,87.95,12,0.00,,0.00,35,0,0.00
03:00 - 03:59 pm,39,,83.93,2.15,,73.93,29,10.00,,0.26,74,0,0.00
04:00 - 04:59 pm,32,,66.96,2.09,,46.96,27,20.00,,0.63,84,0,0.00
05:00 - 05:59 pm,29,,133.94,4.62,,123.94,14,10.00,,0.34,48,0,0.00
06:00 - 06:59 pm,21,,47.98,2.28,,47.98,10,0.00,,0.00,48,0,0.00
07:00 - 07:59 pm,14,,27.99,2.00,,27.99,7,0.00,,0.00,50,0,0.00
08:00 - 08:59 pm,1,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01/31/2026,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"1,802.29",0.00,,"1,802.29",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,13,,0.00,0.00,,0.00,7,0.00,,0.00,54,0,0.00
10:00 - 10:59 am,31,,46.97,1.52,,46.97,15,0.00,,0.00,48,0,0.00
11:00 - 11:59 am,30,,70.96,2.37,,70.96,16,0.00,,0.00,53,0,0.00
12:00 - 12:59 pm,57,,195.92,3.44,,165.92,30,30.00,,0.53,53,0,0.00
01:00 - 01:59 pm,59,,238.58,4.04,,165.89,59,70.00,,1.19,100,1,2.69
02:00 - 02:59 pm,51,,156.92,3.08,,146.92,22,10.00,,0.20,43,0,0.00
03:00 - 03:59 pm,44,,80.13,1.82,,74.95,33,0.00,,0.00,75,2,5.18
04:00 - 04:59 pm,41,,160.92,3.92,,160.92,20,0.00,,0.00,49,0,0.00
05:00 - 05:59 pm,50,,166.60,3.33,,163.91,33,0.00,,0.00,66,1,2.69
06:00 - 06:59 pm,32,,0.00,0.00,,0.00,19,0.00,,0.00,59,0,0.00
07:00 - 07:59 pm,14,,13.68,0.98,,10.99,12,0.00,,0.00,86,1,2.69
08:00 - 08:59 pm,2,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,2.69,0.00,,0.00,0,0.00,,0.00,0,1,2.69
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
12/01/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"2,801.35",0.00,,"2,801.35",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,2,,0.00,0.00,,0.00,4,0.00,,0.00,200,0,0.00
09:00 - 09:59 am,13,,5.28,0.41,,0.00,9,0.00,,0.00,69,2,5.28
10:00 - 10:59 am,18,,0.00,0.00,,0.00,15,0.00,,0.00,83,0,0.00
11:00 - 11:59 am,24,,61.88,2.58,,23.00,17,36.99,,1.54,71,1,1.89
12:00 - 12:59 pm,37,,0.00,0.00,,0.00,19,0.00,,0.00,51,0,0.00
01:00 - 01:59 pm,35,,18.78,0.54,,(21.00),18,36.99,,1.06,51,1,2.79
02:00 - 02:59 pm,33,,77.00,2.33,,67.00,23,10.00,,0.30,70,0,0.00
03:00 - 03:59 pm,39,,91.00,2.33,,91.00,21,0.00,,0.00,54,0,0.00
04:00 - 04:59 pm,51,,146.00,2.86,,126.00,21,20.00,,0.39,41,0,0.00
05:00 - 05:59 pm,30,,44.98,1.50,,(29.00),26,73.98,,2.47,87,0,0.00
06:00 - 06:59 pm,25,,40.00,1.60,,40.00,14,0.00,,0.00,56,0,0.00
07:00 - 07:59 pm,19,,40.00,2.11,,40.00,13,0.00,,0.00,68,0,0.00
08:00 - 08:59 pm,2,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
12/02/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"2,897.50",0.00,,"2,897.50",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,1,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,8,,13.69,1.71,,11.00,8,0.00,,0.00,100,1,2.69
10:00 - 10:59 am,12,,34.00,2.83,,34.00,7,0.00,,0.00,58,0,0.00
11:00 - 11:59 am,19,,(9.00),(0.47),,(20.00),19,10.00,,0.53,100,1,1.00
12:00 - 12:59 pm,21,,0.00,0.00,,0.00,13,0.00,,0.00,62,0,0.00
01:00 - 01:59 pm,24,,28.08,1.17,,(11.00),15,36.99,,1.54,63,1,2.09
02:00 - 02:59 pm,12,,11.00,0.92,,11.00,5,0.00,,0.00,42,0,0.00
03:00 - 03:59 pm,27,,72.98,2.70,,(1.00),20,73.98,,2.74,74,0,0.00
04:00 - 04:59 pm,23,,83.00,3.61,,63.00,21,20.00,,0.87,91,0,0.00
05:00 - 05:59 pm,27,,11.00,0.41,,11.00,14,0.00,,0.00,52,0,0.00
06:00 - 06:59 pm,12,,0.00,0.00,,0.00,6,0.00,,0.00,50,0,0.00
07:00 - 07:59 pm,2,,17.00,8.50,,17.00,1,0.00,,0.00,50,0,0.00
08:00 - 08:59 pm,1,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
12/03/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"2,680.06",0.00,,"2,680.06",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,9,,5.18,0.58,,0.00,7,0.00,,0.00,78,2,5.18
10:00 - 10:59 am,7,,4.99,0.71,,(32.00),8,36.99,,5.28,114,0,0.00
11:00 - 11:59 am,15,,16.00,1.07,,6.00,14,10.00,,0.67,93,0,0.00
12:00 - 12:59 pm,14,,5.00,0.36,,(5.00),12,10.00,,0.71,86,0,0.00
01:00 - 01:59 pm,22,,10.00,0.45,,0.00,17,10.00,,0.45,77,0,0.00
02:00 - 02:59 pm,19,,51.00,2.68,,51.00,6,0.00,,0.00,32,0,0.00
03:00 - 03:59 pm,14,,17.00,1.21,,17.00,11,0.00,,0.00,79,0,0.00
04:00 - 04:59 pm,20,,0.00,0.00,,0.00,11,0.00,,0.00,55,0,0.00
05:00 - 05:59 pm,22,,31.95,1.45,,21.95,15,10.00,,0.45,68,0,0.00
06:00 - 06:59 pm,13,,13.69,1.05,,11.00,7,0.00,,0.00,54,1,2.69
07:00 - 07:59 pm,14,,29.00,2.07,,29.00,3,0.00,,0.00,21,0,0.00
08:00 - 08:59 pm,3,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
12/04/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"2,909.80",0.00,,"2,909.80",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,2,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,10,,0.00,0.00,,0.00,16,0.00,,0.00,160,0,0.00
10:00 - 10:59 am,29,,41.99,1.45,,41.99,22,0.00,,0.00,76,0,0.00
11:00 - 11:59 am,24,,28.00,1.17,,28.00,15,0.00,,0.00,63,0,0.00
12:00 - 12:59 pm,29,,66.00,2.28,,56.00,28,10.00,,0.34,97,0,0.00
01:00 - 01:59 pm,29,,34.00,1.17,,34.00,15,0.00,,0.00,52,0,0.00
02:00 - 02:59 pm,34,,59.99,1.76,,59.99,19,0.00,,0.00,56,0,0.00
03:00 - 03:59 pm,35,,120.00,3.43,,120.00,21,0.00,,0.00,60,0,0.00
04:00 - 04:59 pm,32,,110.67,3.46,,24.00,26,83.98,,2.62,81,1,2.69
05:00 - 05:59 pm,28,,17.00,0.61,,17.00,20,0.00,,0.00,71,0,0.00
06:00 - 06:59 pm,14,,45.00,3.21,,45.00,6,0.00,,0.00,43,0,0.00
07:00 - 07:59 pm,11,,2.69,0.24,,0.00,7,0.00,,0.00,64,1,2.69
08:00 - 08:59 pm,1,,0.00,0.00,,0.00,1,0.00,,0.00,100,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
12/05/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"3,849.68",0.00,,"3,849.68",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,1,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,7,,5.18,0.74,,0.00,7,0.00,,0.00,100,2,5.18
10:00 - 10:59 am,11,,11.00,1.00,,1.00,1,10.00,,0.91,9,0,0.00
11:00 - 11:59 am,6,,17.00,2.83,,17.00,6,0.00,,0.00,100,0,0.00
12:00 - 12:59 pm,8,,0.00,0.00,,0.00,8,0.00,,0.00,100,0,0.00
01:00 - 01:59 pm,9,,0.00,0.00,,0.00,1,0.00,,0.00,11,0,0.00
