Text30,Text40,Text8,Text37,Text49,Text38,Text33,Text31,Text13,Text24,Text43,Text35,Text34,Text36
07:00 - 07:59 pm,21,,44.99,2.14,,44.99,8,0.00,,0.00,38,0,0.00
08:00 - 08:59 pm,0,,(40.00),0.00,,(40.00),0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09/25/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,"2,832.28",0.00,,"2,832.28",0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,4,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,40,,0.00,0.00,,0.00,32,0.00,,0.00,80,0,0.00
09:00 - 09:59 am,28,,20.00,0.71,,20.00,26,0.00,,0.00,93,0,0.00
10:00 - 10:59 am,31,,11.00,0.35,,11.00,31,0.00,,0.00,100,0,0.00
11:00 - 11:59 am,32,,10.00,0.31,,10.00,20,0.00,,0.00,63,0,0.00
12:00 - 12:59 pm,35,,94.98,2.71,,94.98,21,0.00,,0.00,60,0,0.00
01:00 - 01:59 pm,37,,94.00,2.54,,84.00,23,10.00,,0.27,62,0,0.00
02:00 - 02:59 pm,29,,56.68,1.95,,53.99,10,0.00,,0.00,34,1,2.69
03:00 - 03:59 pm,42,,96.99,2.31,,60.00,28,36.99,,0.88,67,0,0.00
04:00 - 04:59 pm,28,,38.00,1.36,,38.00,16,0.00,,0.00,57,0,0.00
05:00 - 05:59 pm,31,,56.00,1.81,,56.00,13,0.00,,0.00,42,0,0.00
06:00 - 06:59 pm,22,,38.98,1.77,,1.99,19,36.99,,1.68,86,0,0.00
07:00 - 07:59 pm,17,,40.00,2.35,,40.00,10,0.00,,0.00,59,0,0.00
08:00 - 08:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09/26/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,"2,984.34",0.00,,"2,984.34",0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,1,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,8,,0.00,0.00,,0.00,7,0.00,,0.00,88,0,0.00
09:00 - 09:59 am,20,,71.69,3.58,,69.00,14,0.00,,0.00,70,1,2.69
10:00 - 10:59 am,27,,68.00,2.52,,68.00,21,0.00,,0.00,78,0,0.00
11:00 - 11:59 am,45,,36.99,0.82,,0.00,52,36.99,,0.82,116,0,0.00
12:00 - 12:59 pm,49,,38.98,0.80,,(35.00),53,73.98,,1.51,108,0,0.00
01:00 - 01:59 pm,55,,93.97,1.71,,19.99,61,73.98,,1.35,111,0,0.00
02:00 - 02:59 pm,44,,95.51,2.17,,16.00,20,73.98,,1.68,45,3,5.53
03:00 - 03:59 pm,37,,50.00,1.35,,50.00,26,0.00,,0.00,70,0,0.00
04:00 - 04:59 pm,27,,21.00,0.78,,21.00,15,0.00,,0.00,56,0,0.00
05:00 - 05:59 pm,41,,139.98,3.41,,66.00,27,73.98,,1.80,66,0,0.00
06:00 - 06:59 pm,23,,46.00,2.00,,46.00,19,0.00,,0.00,83,0,0.00
07:00 - 07:59 pm,24,,23.00,0.96,,23.00,8,0.00,,0.00,33,0,0.00
08:00 - 08:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09/27/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,"2,872.97",0.00,,"2,872.97",0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,32,,10.00,0.31,,10.00,17,0.00,,0.00,53,0,0.00
09:00 - 09:59 am,28,,56.98,2.04,,19.99,23,36.99,,1.32,82,0,0.00
10:00 - 10:59 am,45,,129.98,2.89,,92.99,30,36.99,,0.82,67,0,0.00
11:00 - 11:59 am,44,,53.69,1.22,,51.00,39,0.00,,0.00,89,1,2.69
12:00 - 12:59 pm,38,,32.00,0.84,,32.00,35,0.00,,0.00,92,0,0.00
01:00 - 01:59 pm,33,,75.99,2.30,,39.00,34,36.99,,1.12,103,0,0.00
02:00 - 02:59 pm,44,,108.97,2.48,,34.99,25,73.98,,1.68,57,0,0.00
03:00 - 03:59 pm,45,,121.69,2.70,,119.00,26,0.00,,0.00,58,1,2.69
04:00 - 04:59 pm,27,,56.99,2.11,,20.00,17,36.99,,1.37,63,0,0.00
05:00 - 05:59 pm,26,,11.00,0.42,,11.00,15,0.00,,0.00,58,0,0.00
06:00 - 06:59 pm,20,,36.84,1.84,,34.00,6,0.00,,0.00,30,2,2.84
07:00 - 07:59 pm,15,,0.00,0.00,,0.00,16,0.00,,0.00,107,0,0.00
08:00 - 08:59 pm,2,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09/28/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,"3,962.38",0.00,,"3,962.38",0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
12:00 - 12:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
06:00 - 06:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09/29/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,"3,177.80",0.00,,"3,177.80",0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,6,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,42,,21.00,0.50,,21.00,23,0.00,,0.00,55,0,0.00
09:00 - 09:59 am,45,,44.00,0.98,,44.00,17,0.00,,0.00,38,0,0.00
10:00 - 10:59 am,57,,32.99,0.58,,(4.00),19,36.99,,0.65,33,0,0.00
11:00 - 11:59 am,34,,46.99,1.38,,10.00,11,36.99,,1.09,32,0,0.00
12:00 - 12:59 pm,60,,87.98,1.47,,14.00,26,73.98,,1.23,43,0,0.00
01:00 - 01:59 pm,43,,107.00,2.49,,107.00,26,0.00,,0.00,60,0,0.00
02:00 - 02:59 pm,36,,76.98,2.14,,(7.00),26,83.98,,2.33,72,0,0.00
03:00 - 03:59 pm,59,,70.99,1.20,,34.00,42,36.99,,0.63,71,0,0.00
04:00 - 04:59 pm,51,,40.00,0.78,,30.00,37,10.00,,0.20,73,0,0.00
05:00 - 05:59 pm,30,,50.99,1.70,,50.99,9,0.00,,0.00,30,0,0.00
06:00 - 06:59 pm,44,,10.00,0.23,,10.00,33,0.00,,0.00,75,0,0.00
07:00 - 07:59 pm,23,,0.00,0.00,,0.00,13,0.00,,0.00,57,0,0.00
08:00 - 08:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09/30/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,"4,371.52",0.00,,"4,371.52",0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,2.69,0.00,,0.00,0,0.00,,0.00,0,1,2.69
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,20,,11.00,0.55,,11.00,15,0.00,,0.00,75,0,0.00
09:00 - 09:59 am,25,,2.69,0.11,,0.00,15,0.00,,0.00,60,1,2.69
10:00 - 10:59 am,29,,11.00,0.38,,11.00,18,0.00,,0.00,62,0,0.00
11:00 - 11:59 am,12,,2.69,0.22,,0.00,8,0.00,,0.00,67,1,2.69
12:00 - 12:59 pm,10,,43.98,4.40,,(30.00),4,73.98,,7.40,40,0,0.00
01:00 - 01:59 pm,10,,17.00,1.70,,17.00,7,0.00,,0.00,70,0,0.00
02:00 - 02:59 pm,3,,0.00,0.00,,0.00,2,0.00,,0.00,67,0,0.00
03:00 - 03:59 pm,5,,48.26,9.65,,48.26,1,0.00,,0.00,20,0,0.00
04:00 - 04:59 pm,6,,0.00,0.00,,0.00,5,0.00,,0.00,83,0,0.00
05:00 - 05:59 pm,18,,17.00,0.94,,17.00,14,0.00,,0.00,78,0,0.00
06:00 - 06:59 pm,25,,11.00,0.44,,11.00,11,0.00,,0.00,44,0,0.00
07:00 - 07:59 pm,13,,0.00,0.00,,0.00,6,0.00,,0.00,46,0,0.00
08:00 - 08:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10/01/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,"2,903.19",0.00,,"2,903.19",0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,2,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,34,,0.00,0.00,,0.00,27,0.00,,0.00,79,0,0.00
09:00 - 09:59 am,40,,94.99,2.37,,94.99,40,0.00,,0.00,100,0,0.00
10:00 - 10:59 am,33,,43.00,1.30,,43.00,29,0.00,,0.00,88,0,0.00
11:00 - 11:59 am,49,,51.00,1.04,,51.00,34,0.00,,0.00,69,0,0.00
12:00 - 12:59 pm,51,,57.00,1.12,,57.00,31,0.00,,0.00,61,0,0.00
01:00 - 01:59 pm,43,,23.00,0.53,,23.00,35,0.00,,0.00,81,0,0.00
02:00 - 02:59 pm,56,,127.99,2.29,,91.00,45,36.99,,0.66,80,0,0.00
03:00 - 03:59 pm,43,,23.69,0.55,,11.00,17,10.00,,0.23,40,1,2.69
04:00 - 04:59 pm,40,,32.00,0.80,,32.00,36,0.00,,0.00,90,0,0.00
05:00 - 05:59 pm,38,,46.00,1.21,,46.00,23,0.00,,0.00,61,0,0.00
06:00 - 06:59 pm,29,,0.00,0.00,,0.00,18,0.00,,0.00,62,0,0.00
07:00 - 07:59 pm,24,,33.00,1.38,,33.00,15,0.00,,0.00,63,0,0.00
08:00 - 08:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10/02/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,"2,984.38",0.00,,"2,984.38",0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,3,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,32,,17.00,0.53,,17.00,16,0.00,,0.00,50,0,0.00
09:00 - 09:59 am,28,,78.99,2.82,,42.00,19,36.99,,1.32,68,0,0.00
10:00 - 10:59 am,32,,25.69,0.80,,23.00,24,0.00,,0.00,75,1,2.69
11:00 - 11:59 am,26,,29.00,1.12,,29.00,14,0.00,,0.00,54,0,0.00
12:00 - 12:59 pm,48,,97.98,2.04,,60.99,20,36.99,,0.77,42,0,0.00
01:00 - 01:59 pm,43,,78.00,1.81,,78.00,15,0.00,,0.00,35,0,0.00
02:00 - 02:59 pm,32,,146.98,4.59,,73.00,14,73.98,,2.31,44,0,0.00
03:00 - 03:59 pm,32,,15.28,0.48,,11.00,18,0.00,,0.00,56,2,4.28
04:00 - 04:59 pm,30,,37.99,1.27,,1.00,16,36.99,,1.23,53,0,0.00
05:00 - 05:59 pm,31,,28.00,0.90,,28.00,23,0.00,,0.00,74,0,0.00
06:00 - 06:59 pm,24,,11.00,0.46,,11.00,13,0.00,,0.00,54,0,0.00
07:00 - 07:59 pm,12,,11.00,0.92,,11.00,3,0.00,,0.00,25,0,0.00
08:00 - 08:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10/03/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,"2,865.79",0.00,,"2,865.79",0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,2.69,0.00,,0.00,0,0.00,,0.00,0,1,2.69
08:00 - 08:59 am,26,,82.99,3.19,,46.00,23,36.99,,1.42,88,0,0.00
09:00 - 09:59 am,43,,11.00,0.26,,11.00,34,0.00,,0.00,79,0,0.00
10:00 - 10:59 am,38,,57.00,1.50,,57.00,22,0.00,,0.00,58,0,0.00
11:00 - 11:59 am,49,,57.00,1.16,,57.00,31,0.00,,0.00,63,0,0.00
12:00 - 12:59 pm,36,,76.99,2.14,,76.99,21,0.00,,0.00,58,0,0.00
01:00 - 01:59 pm,37,,105.99,2.86,,69.00,21,36.99,,1.00,57,0,0.00
02:00 - 02:59 pm,32,,15.00,0.47,,15.00,23,0.00,,0.00,72,0,0.00
03:00 - 03:59 pm,15,,27.28,1.82,,23.00,9,0.00,,0.00,60,2,4.28
04:00 - 04:59 pm,18,,29.69,1.65,,27.00,13,0.00,,0.00,72,1,2.69
05:00 - 05:59 pm,20,,30.00,1.50,,30.00,8,0.00,,0.00,40,0,0.00
06:00 - 06:59 pm,15,,0.00,0.00,,0.00,12,0.00,,0.00,80,0,0.00
07:00 - 07:59 pm,16,,20.00,1.25,,20.00,7,0.00,,0.00,44,0,0.00
08:00 - 08:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10/04/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,"2,950.52",0.00,,"2,950.52",0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,1.00,0.00,,0.00,1,0.00,,0.00,0,1,1.00
08:00 - 08:59 am,5,,0.00,0.00,,0.00,1,0.00,,0.00,20,0,0.00
09:00 - 09:59 am,6,,0.00,0.00,,0.00,2,0.00,,0.00,33,0,0.00
10:00 - 10:59 am,8,,0.00,0.00,,0.00,5,0.00,,0.00,63,0,0.00
11:00 - 11:59 am,6,,0.00,0.00,,0.00,1,0.00,,0.00,17,0,0.00
12:00 - 12:59 pm,3,,0.00,0.00,,0.00,4,0.00,,0.00,133,0,0.00
01:00 - 01:59 pm,3,,20.00,6.67,,0.00,7,20.00,,6.67,233,0,0.00
02:00 - 02:59 pm,2,,7.99,4.00,,(29.00),4,36.99,,18.50,200,0,0.00
03:00 - 03:59 pm,0,,2.69,0.00,,0.00,0,0.00,,0.00,0,1,2.69
04:00 - 04:59 pm,8,,0.00,0.00,,0.00,7,0.00,,0.00,88,0,0.00
05:00 - 05:59 pm,6,,0.00,0.00,,0.00,2,0.00,,0.00,33,0,0.00
06:00 - 06:59 pm,21,,0.00,0.00,,0.00,12,0.00,,0.00,57,0,0.00
07:00 - 07:59 pm,7,,0.00,0.00,,0.00,8,0.00,,0.00,114,0,0.00
08:00 - 08:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,2.69,0.00,,0.00,0,0.00,,0.00,0,1,2.69
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10/05/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,"4,185.49",0.00,,"4,185.49",0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
12:00 - 12:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
06:00 - 06:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10/06/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,"3,209.50",0.00,,"3,209.50",0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,4,,0.00,0.00,,0.00,2,0.00,,0.00,50,0,0.00
08:00 - 08:59 am,41,,89.99,2.19,,89.99,25,0.00,,0.00,61,0,0.00
09:00 - 09:59 am,26,,17.00,0.65,,17.00,22,0.00,,0.00,85,0,0.00
10:00 - 10:59 am,36,,1.75,0.05,,0.00,31,0.00,,0.00,86,1,1.75
11:00 - 11:59 am,50,,82.99,1.66,,46.00,27,36.99,,0.74,54,0,0.00
12:00 - 12:59 pm,47,,28.00,0.60,,28.00,32,0.00,,0.00,68,0,0.00
01:00 - 01:59 pm,52,,93.99,1.81,,57.00,29,36.99,,0.71,56,0,0.00
02:00 - 02:59 pm,32,,46.24,1.45,,44.99,17,0.00,,0.00,53,1,1.25
03:00 - 03:59 pm,41,,54.00,1.32,,54.00,24,0.00,,0.00,59,0,0.00
04:00 - 04:59 pm,48,,21.00,0.44,,21.00,26,0.00,,0.00,54,0,0.00
